2022-08-07,15:00,Ligue 1,Matchweek 1,Sun,Away,L,2,3,Lens,1.2,2.5,39,"37,015",Brendan Chardonnet,4-4-2,Thomas Léonard,Match Report,Unnamed: 18
2022-08-14,20:45,Ligue 1,Matchweek 2,Sun,Home,D,1.0,1.0,Marseille,2.0,0.7,47.0,13709.0,Brendan Chardonnet,4-3-3,Jeremy Stinat,Match Report,
2022-08-21,15:00,Ligue 1,Matchweek 3,Sun,Away,W,3.0,1.0,Angers,1.8,0.6,50.0,8735.0,Brendan Chardonnet,4-3-3,Jérôme Brisard,Match Report,
2022-08-28,15:00,Ligue 1,Matchweek 4,Sun,Home,L,0.0,7.0,Montpellier,0.3,2.5,52.0,11546.0,Brendan Chardonnet,4-3-3,Marc Bollengier,Match Report,
2022-08-31,21:00,Ligue 1,Matchweek 5,Wed,Away,L,1.0,3.0,Rennes,0.5,1.5,36.0,27392.0,Brendan Chardonnet,4-2-3-1,Benoît Millot,Match Report,
2022-09-04,15:00,Ligue 1,Matchweek 6,Sun,Home,D,1.0,1.0,Strasbourg,0.8,2.4,59.0,11003.0,Pierre Lees-Melou,4-2-3-1,Bastien Dechepy,Match Report,
2022-09-10,17:00,Ligue 1,Matchweek 7,Sat,Away,L,0.0,1.0,Paris S-G,1.1,1.7,39.0,45000.0,Brendan Chardonnet,5-3-2,Jérémie Pignard,Match Report,
2022-09-18,15:00,Ligue 1,Matchweek 8,Sun,Home,L,0.0,1.0,Ajaccio,0.5,0.5,59.0,11153.0,Brendan Chardonnet,5-3-2,Stéphanie Frappart,Match Report,
2022-10-02,15:00,Ligue 1,Matchweek 9,Sun,Away,D,1.0,1.0,Auxerre,0.6,1.4,52.0,14630.0,Brendan Chardonnet,4-2-3-1,Florent Batta,Match Report,
2022-10-09,15:00,Ligue 1,Matchweek 10,Sun,Home,L,1.0,2.0,Lorient,0.9,1.1,50.0,9819.0,Brendan Chardonnet,4-4-2,Bastien Dechepy,Match Report,
2022-10-16,15:00,Ligue 1,Matchweek 11,Sun,Away,L,1.0,4.0,Nantes,0.7,2.9,46.0,25759.0,Pierre Lees-Melou,4-2-3-1,Marc Bollengier,Match Report,
2022-10-23,15:00,Ligue 1,Matchweek 12,Sun,Away,W,3.0,1.0,Clermont Foot,3.0,1.0,38.0,7275.0,Brendan Chardonnet,4-3-3,Jérémie Pignard,Match Report,
2022-10-30,15:00,Ligue 1,Matchweek 13,Sun,Home,D,0.0,0.0,Reims,1.5,1.0,51.0,11008.0,Brendan Chardonnet,4-2-3-1,Willy Delajod,Match Report,
