2022-08-05,20:00,Premier League,Matchweek 1,Fri,Home,L,0,2,Arsenal,1.2,1.0,56,"25,286",Marc Guéhi,4-2-3-1,Anthony Taylor,Match Report,Unnamed: 18
2022-08-15,20:00,Premier League,Matchweek 2,Mon,Away,D,1,1,Liverpool,1.0,2.0,28.0,52970.0,Joel Ward,5-4-1,Paul Tierney,Match Report,
2022-08-20,15:00,Premier League,Matchweek 3,Sat,Home,W,3,1,Aston Villa,2.6,0.9,51.0,22012.0,Joel Ward,4-3-3,Andy Madley,Match Report,
2022-08-23,19:45,EFL Cup,Second round,Tue,Away,W,2,0,Oxford United,,,69.0,9564.0,Luka Milivojević,4-3-3,Peter Bankes,Match Report,
2022-08-27,15:00,Premier League,Matchweek 4,Sat,Away,L,2,4,Manchester City,0.1,2.2,26.0,53112.0,Joel Ward,5-4-1,Darren England,Match Report,
2022-08-30,19:30,Premier League,Matchweek 5,Tue,Home,D,1,1,Brentford,1.0,1.4,49.0,25043.0,Joel Ward,4-1-4-1,Simon Hooper,Match Report,
2022-09-03,15:00,Premier League,Matchweek 6,Sat,Away,D,0,0,Newcastle Utd,1.0,2.8,48.0,51863.0,Joel Ward,4-3-3,Michael Salisbury,Match Report,
2022-10-01,15:00,Premier League,Matchweek 9,Sat,Home,L,1,2,Chelsea,0.4,1.1,36.0,25198.0,Joel Ward,4-3-3,Chris Kavanagh,Match Report,
2022-10-09,14:00,Premier League,Matchweek 10,Sun,Home,W,2,1,Leeds United,1.1,1.0,54.0,25042.0,Joel Ward,4-3-3,Paul Tierney,Match Report,
2022-10-15,12:30,Premier League,Matchweek 11,Sat,Away,D,0,0,Leicester City,0.4,1.0,46.0,31298.0,Joel Ward,4-3-3,Andy Madley,Match Report,
2022-10-18,20:15,Premier League,Matchweek 12,Tue,Home,W,2,1,Wolves,1.2,0.8,51.0,25125.0,Joel Ward,4-3-3,David Coote,Match Report,
2022-10-22,15:00,Premier League,Matchweek 13,Sat,Away,L,0,3,Everton,0.9,1.4,54.0,38939.0,Luka Milivojević,4-1-4-1,Simon Hooper,Match Report,
2022-10-29,15:00,Premier League,Matchweek 14,Sat,Home,W,1,0,Southampton,0.9,1.3,44.0,25130.0,Luka Milivojević,4-3-3,Michael Salisbury,Match Report,
2022-11-06,14:00,Premier League,Matchweek 15,Sun,Away,W,2,1,West Ham,1.0,0.3,58.0,62451.0,Marc Guéhi,4-3-3,Paul Tierney,Match Report,
2022-11-09,19:45,EFL Cup,Third round,Wed,Away,D,0 (2),0 (3),Newcastle Utd,,,34.0,51660.0,Luka Milivojević,3-4-3,Graham Scott,Match Report,Newcastle Utd won on penalty kicks following extra time
2022-11-12,15:00,Premier League,Matchweek 16,Sat,Away,L,0,1,Nott'ham Forest,1.2,1.1,68.0,29045.0,Marc Guéhi,4-3-3,John Brooks,Match Report,
2022-12-26,15:00,Premier League,Matchweek 17,Mon,Home,L,0,3,Fulham,0.4,2.5,36.0,25176.0,Joachim Andersen,4-3-3,Andy Madley,Match Report,
2022-12-31,15:00,Premier League,Matchweek 18,Sat,Away,W,2,0,Bournemouth,1.6,0.6,41.0,9972.0,Joel Ward,4-2-3-1,Andre Marriner,Match Report,
2023-01-04,20:00,Premier League,Matchweek 19,Wed,Home,L,0,4,Tottenham,0.8,1.4,47.0,25132.0,Joel Ward,4-2-3-1,Michael Oliver,Match Report,
2023-01-07,12:30,FA Cup,Third round proper,Sat,Home,L,1,2,Southampton,,,55.0,20320.0,Joel Ward,4-3-3,Darren Bond,Match Report,
2023-01-15,14:00,Premier League,Matchweek 20,Sun,Away,L,0,1,Chelsea,0.7,1.5,39.0,40075.0,Marc Guéhi,4-2-3-1,Peter Bankes,Match Report,
2023-01-18,20:00,Premier League,Matchweek 7,Wed,Home,D,1,1,Manchester Utd,0.5,2.1,40.0,23343.0,Marc Guéhi,4-2-3-1,Robert Jones,Match Report,
2023-01-21,17:30,Premier League,Matchweek 21,Sat,Home,D,0,0,Newcastle Utd,0.3,1.2,40.0,25350.0,Joel Ward,4-2-3-1,Craig Pawson,Match Report,
2023-02-04,15:00,Premier League,Matchweek 22,Sat,Away,L,1,2,Manchester Utd,1.3,2.0,48.0,73420.0,Marc Guéhi,4-2-3-1,Andre Marriner,Match Report,
2023-02-11,15:00,Premier League,Matchweek 23,Sat,Home,D,1,1,Brighton,1.1,2.5,27.0,24827.0,Marc Guéhi,4-4-2,Michael Oliver,Match Report,
2023-02-18,15:00,Premier League,Matchweek 24,Sat,Away,D,1,1,Brentford,1.1,0.9,41.0,17122.0,Marc Guéhi,4-2-3-1,Paul Tierney,Match Report,
2023-02-25,19:45,Premier League,Matchweek 25,Sat,Home,D,0,0,Liverpool,0.7,0.9,37.0,25842.0,Marc Guéhi,4-2-3-1,Darren England,Match Report,
2023-03-04,15:00,Premier League,Matchweek 26,Sat,Away,L,0,1,Aston Villa,0.2,1.2,42.0,41893.0,Marc Guéhi,4-2-3-1,Craig Pawson,Match Report,
2023-03-11,17:30,Premier League,Matchweek 27,Sat,Home,L,0,1,Manchester City,0.2,2.1,33.0,25844.0,Luka Milivojević,4-3-3,Robert Jones,Match Report,
2023-03-15,19:30,Premier League,Matchweek 8,Wed,Away,L,0,1,Brighton,1.1,0.6,43.0,30933.0,Marc Guéhi,4-3-3,Peter Bankes,Match Report,
2023-03-19,14:00,Premier League,Matchweek 28,Sun,Away,,,,Arsenal,,,,,,,,Head-to-Head,
2023-04-01,15:00,Premier League,Matchweek 29,Sat,Home,,,,Leicester City,,,,,,,,Head-to-Head,
2023-04-08,17:30,Premier League,Matchweek 30,Sat,Away,,,,Leeds United,,,,,,,,Head-to-Head,
2023-04-15,15:00,Premier League,Matchweek 31,Sat,Away,,,,Southampton,,,,,,,,Head-to-Head,
2023-04-22,15:00,Premier League,Matchweek 32,Sat,Home,,,,Everton,,,,,,,,Head-to-Head,
2023-04-25,19:30,Premier League,Matchweek 33,Tue,Away,,,,Wolves,,,,,,,,Head-to-Head,
2023-04-29,12:30,Premier League,Matchweek 34,Sat,Home,,,,West Ham,,,,,,,,Head-to-Head,
